name,subway,distance,service_rating,price,environment_rating,overall_rating,location_lat,location_lng
芭黎晚香私人形象定制,黄埔大道,903,0,348,0,-1,23.12538,113.33479
名豪盛会量贩KTV,黄埔大道,878,0,167,0,3.5,23.139353,113.32631
益健棋牌推拿,黄埔大道,861,0,60,0,4.7,23.134722,113.33904
道家归真养生堂,黄埔大道,773,0,238,0,4,23.137173,113.33669
安然纳米汗蒸馆(体育西店),黄埔大道,621,0,58,0,4.5,23.137373,113.327614
金逸国际影城,江南西,197,0,52,0,5,23.101917,113.27966
炳胜金矿食唱KTV,江南西,938,0,66,0,3.5,23.105406,113.2893
聚脚点(前进路),江南西,468,0,61,0,4.3,23.107233,113.28262
健怡足道,江南西,680,0,74,0,4.1,23.103195,113.273705
玉珑泉休闲会馆,江南西,903,0,314,0,3.1,23.105597,113.2889
萤点,江南西,373,0,150,0,4.5,23.100359,113.2814
金太阳(青柳大街),江南西,606,0,78,0,3.8,23.099743,113.27613
金城桑拿,江南西,918,0,318,0,3.6,23.096865,113.275116
青怡足艺,江南西,698,0,88,0,4.5,23.103098,113.27353
金悦足道,江南西,978,0,137,0,4.3,23.103373,113.270775
康城沐足(江南大道中),江南西,737,0,98,0,4.4,23.097336,113.28278
月茗居,江南西,447,0,50,0,4.2,23.104195,113.27602
扶元堂(昌岗中路店),江南西,817,0,172,0,4.4,23.096375,113.28194
众胜棋牌中心,江南西,335,0,60,0,-1,23.100658,113.28116
新汇源沐足休闲,江南西,885,0,73,0,4,23.109106,113.28657
明匠曲DIY蛋糕(穗花新村店),江南西,362,3.3,64,2.8,4.5,23.102926,113.28381
邓老师中医养生馆,江南西,820,0,50,0,4.4,23.0963,113.281654
逸美健养生中心,江南西,980,0,78,0,4.2,23.0952,113.283325
CRISIS怪室真人危机逃生游戏(江南西店),江南西,265,0,107,0,4.9,23.101604,113.2818
林氏扶芫推拿,千灯湖,152,0,138,0,4.1,23.060268,113.161064
良子按摩馆,千灯湖,589,0,227,0,-1,23.057302,113.15825
佛山万达国际影城（南海万达广场店 ）,千灯湖,999,0,55,0,4,23.07034,113.16201
水都休闲商务酒店,西村,555,0,118,0,3.7,23.147276,113.24308
友明堂棋牌,西村,761,0,50,0,3.9,23.143387,113.24297
足安堂,大塘,816,0,328,0,5,23.09098,113.32746
瑞丰棋牌沐足会所,大塘,862,0,80,0,3.7,23.09097,113.32537
I do 烘焙坊(文明路店),农讲所,394,0,63,0,4.1,23.129412,113.28222
活力无限KTV(北京路店),农讲所,883,0,61,0,3.9,23.127003,113.27603
育泉休闲中心,农讲所,896,0,50,0,3.1,23.129032,113.289444
嘉年华芬兰馆,农讲所,617,0,328,0,4.4,23.127851,113.2842
扶元堂(东风中路店),农讲所,630,0,165,0,4.6,23.13767,113.27838
真精彩新派桑拿菜,农讲所,593,0,58,0,4.2,23.13036,113.27669
广州声工场录音棚(扬声影视),农讲所,479,0,497,0,5,23.129707,113.27866
活力无限KTV,农讲所,762,0,61,0,4,23.132915,113.28924
第哥休闲会所,农讲所,929,0,148,0,3.5,23.135609,113.27317
小李盲人按摩(德政北路),农讲所,373,0,56,0,4.8,23.135363,113.27925
沐足城,农讲所,776,0,68,0,-1,23.126305,113.2794
风吕足道休闲中心,农讲所,910,0,101,0,3.8,23.127258,113.27535
小朱沐足馆(北京路店),农讲所,814,0,89,0,4.3,23.127487,113.27645
悦康推拿,农讲所,745,0,70,0,3.5,23.128586,113.28732
广州市越秀区醍思觅生活馆,农讲所,849,0,58,0,-1,23.140562,113.28226
塔罗牌魔法屋,农讲所,871,0,98,0,-1,23.132042,113.27331
逃出广州,农讲所,794,0,68,0,4,23.12757,113.27665
金典酒店-沐足,车陂,56,0,138,0,4.4,23.131077,113.40147
金城桑拿(车陂店),车陂,312,0,188,0,2,23.131325,113.40487
金沙休闲中心,车陂,312,0,156,0,2,23.130592,113.40493
金潮国际,车陂,136,0,100,0,4,23.1306,113.403206
帝壹国际量贩式KTV,车陂,349,0,75,0,3.8,23.133635,113.40322
爱尚量贩式KTV(东圃店),车陂,794,0,141,0,4.4,23.125818,113.4075
逃脱反斗城,车陂,312,0,52,0,4.4,23.128958,113.40424
一品足道,车陂,336,0,55,0,2.9,23.133308,113.40013
露霖轩休闲中心,车陂,729,0,120,0,2.7,23.125967,113.396996
潮安堂,车陂,470,0,80,0,5,23.131357,113.39732
三友中医脊椎推拿馆,车陂,470,0,70,0,-1,23.131357,113.39732
阳光盲人按摩院,车陂,589,0,50,0,5,23.135122,113.39862
德益康经络养生馆,车陂,411,0,130,0,4.7,23.13443,113.40222
瑶都足生堂,车陂,360,0,110,0,4,23.131964,113.39861
天河新会所KTV,车陂,861,0,80,0,3.3,23.12792,113.40972
安然纳米汗蒸馆(假日新街店),车陂,754,0,98,0,5,23.132456,113.40902
广州首泰,车陂,768,0,217,0,-1,23.1323,113.4092
威尼斯国际水汇,黄边,459,0,280,0,3.2,23.224009,113.2937
零点水会,黄边,689,0,111,0,3.7,23.22341,113.29807
玫瑰园桑拿,黄边,607,0,350,0,1.4,23.229927,113.288086
咏乐汇量贩式连锁KTV(白宫店),黄边,873,0,58,0,3.9,23.224741,113.301414
林氏养生堂(总部店),黄边,310,0,148,0,4.2,23.23058,113.29224
伯爵宫馆,黄边,863,0,80,0,4.4,23.224762,113.30132
林氏扶芫专业推拿馆(时代玫瑰园店),黄边,183,0,83,0,3,23.22961,113.2929
乐艺陶坊,黄边,532,0,58,0,4.8,23.224766,113.29742
棕南海SPA水疗,广州火车站,853,0,233,0,3.5,23.146324,113.264366
爱心网盟(王圣堂村大街),广州火车站,943,0,200,0,2.8,23.156235,113.2535
通通健康休闲中心,广州火车站,932,0,108,0,3.5,23.160763,113.2573
成功路卡拉ok歌舞厅,广州火车站,866,0,60,0,4,23.1474,113.26722
水玲珑会馆(东山口店),东湖,936,0,236,0,4,23.129494,113.29816
熙园休闲中心,东湖,450,0,55,0,4,23.120329,113.29104
古法足道,东湖,413,0,123,0,4.1,23.118708,113.29791
东川休闲俱乐部,东湖,661,0,80,0,4,23.127098,113.29304
轻松松推拿中心,东湖,725,0,88,0,3.8,23.128038,113.29529
喜多多健康休闲,东湖,1000,0,130,0,4,23.112787,113.29285
浪程会大厅KTV,东湖,550,0,50,0,3.9,23.12588,113.29779
无双电玩租机桌游吧,东湖,795,0,51,0,3,23.126432,113.3009
雅浴涛桑拿沐足中心,三元里,84,0,62,0,2.5,23.165588,113.26292
樱桃花KTV,三元里,81,0,74,0,2.6,23.165735,113.26302
广州三元里咏乐汇ktv(咏乐汇佰乐店),三元里,138,0,63,0,3.6,23.166342,113.262886
蓝波湾休闲会所,三元里,609,0,60,0,2.8,23.162437,113.25865
浅深SPA会所,三元里,465,0,552,0,4,23.168987,113.261444
美嘉华桑拿中心,三元里,910,0,164,0,3.5,23.173439,113.2651
美嘉华休闲会馆,三元里,902,0,201,0,3.6,23.173346,113.26527
华美休闲中心(瑶台西街),三元里,762,0,80,0,3,23.165396,113.25625
豪发休闲会馆,三元里,894,0,148,0,3.6,23.168251,113.25555
123娱乐场所,三元里,805,0,64,0,3.1,23.160627,113.26968
粤康盲人按摩,三元里,384,0,54,0,4.3,23.167883,113.26113
通通健康休闲中心,三元里,830,0,108,0,3.5,23.160763,113.2573
万富山药浴保健中心,三元里,766,0,168,0,4.6,23.161257,113.26973
咏乐汇量贩式KTV,三元里,988,0,51,0,4.2,23.16638,113.273315
五福足道,三元里,654,0,69,0,3.7,23.166883,113.25752
广州米蒂录音棚,三元里,418,0,150,0,5,23.16848,113.26142
足道王专业修脚堂三元里分店,三元里,419,0,52,0,3.5,23.165642,113.2678
安然纳米汗蒸馆(抗英大街店),三元里,438,0,61,0,3.7,23.164831,113.26796
康尔乐养生堂,三元里,855,0,89,0,4.1,23.172834,113.261765
星龙量贩式KTV,三元里,697,0,58,0,4.4,23.166004,113.27049
新新按摩院(一德路店),一德路,212,0,50,0,5,23.118473,113.261734
东亚会会所,一德路,251,0,146,0,3.7,23.117022,113.26471
足之轩沐足,一德路,312,0,72,0,4.5,23.116335,113.26432
启悦沐足,一德路,719,0,198,0,3.5,23.124104,113.26814
富侨保健(广州旗舰店),一德路,728,0,70,0,3.1,23.11514,113.26939
尚品简道沐足,一德路,864,0,126,0,4.3,23.126677,113.26186
富侨棋牌沐足,一德路,736,0,61,0,3.4,23.115074,113.269424
广州筋骨堂（海珠）总店,一德路,862,0,120,0,5,23.112848,113.26872
东升医院按摩中心,一德路,822,0,64,0,3.6,23.125187,113.259155
力圣足疗会所,黄陂,663,0,118,0,2.8,23.193245,113.44601
K歌王量贩式KTV(天河东路店),体育中心,535,2.8,67,3.1,4.1,23.142649,113.339745
飞扬电影城(正佳店),体育中心,261,0,57,0,3.8,23.138704,113.33366
国德国际大酒店-水疗桑拿馆,体育中心,393,0,500,0,3.8,23.141806,113.33861
御都SPA休闲会所,体育中心,307,3,386,2.6,3.9,23.142708,113.332825
天水伊人,体育中心,243,0,172,0,5,23.138884,113.33367
世外桃源至尊国际休闲会所,体育中心,392,0,368,0,3.7,23.141787,113.33861
金瑶池,体育中心,530,0,123,0,4.1,23.13597,113.33509
宇星盲人中医推拿,体育中心,500,0,72,0,4.3,23.136692,113.33708
广州野战拓展,体育中心,138,0,125,0,5,23.14015,113.33613
喻足轩,体育中心,771,0,65,0,4,23.136065,113.32936
威尔斯国际(商务)娱乐会所,体育中心,438,0,65,0,4.3,23.144674,113.33529
LAVISKI,体育中心,589,0,87,0,5,23.14474,113.33873
优昊家族(时尚天河店),体育中心,298,0,52,0,4.5,23.139542,113.33232
伸适健(天河路店),体育中心,322,0,138,0,3.8,23.1434,113.33369
道家归真养生堂,体育中心,435,0,238,0,4,23.137173,113.33669
新力沐足中心,体育中心,934,0,96,0,4.9,23.149067,113.336174
嘉逸国际酒店-沐足与推拿中心,体育中心,932,0,70,0,-1,23.146582,113.34148
御足堂广天店,体育中心,856,0,75,0,3.9,23.133175,113.33648
华侨友谊酒店懂生沐足中心,体育中心,653,0,131,0,3.4,23.137096,113.33995
富城休闲中心,体育中心,973,0,300,0,1.9,23.147688,113.32914
足心堂健康休闲中心,晓港,72,0,120,0,3.7,23.098848,113.288795
炳胜金矿食唱KTV,晓港,680,0,66,0,3.5,23.105406,113.2893
东晓桑拿,晓港,678,0,138,0,3.1,23.104849,113.291214
玉珑泉休闲会馆,晓港,696,0,314,0,3.1,23.105597,113.2889
潇洒皇宫休闲中心,晓港,983,0,160,0,2.3,23.092018,113.29372
康城沐足(江南大道中),晓港,611,0,98,0,4.4,23.097336,113.28278
根据地休闲中心,晓港,699,0,61,0,4,23.100304,113.2951
魅力喜舍健康养疗,晓港,567,0,59,0,4.7,23.10221,113.292946
扶元堂(昌岗中路店),晓港,733,0,172,0,4.4,23.096375,113.28194
御安阁,晓港,841,0,178,0,1.7,23.092508,113.29185
萤点,晓港,719,0,150,0,4.5,23.100359,113.2814
金逸国际影城,晓港,932,0,52,0,5,23.101917,113.27966
逸美健养生中心,晓港,690,0,78,0,4.2,23.0952,113.283325
星都养生馆,晓港,968,0,111,0,3.8,23.094316,113.28062
明匠曲DIY蛋糕(穗花新村店),晓港,610,3.3,64,2.8,4.5,23.102926,113.28381
脊柱运动梳理(昌岗店),晓港,376,0,200,0,4.3,23.0962,113.287
木易克斯(广州睿媛店),晓港,665,0,137,0,-1,23.102232,113.294044
邓老师中医养生馆,晓港,763,0,50,0,4.4,23.0963,113.281654
众胜棋牌中心,晓港,749,0,60,0,-1,23.100658,113.28116
CRISIS怪室真人危机逃生游戏(江南西店),晓港,714,0,107,0,4.9,23.101604,113.2818
御足坊休闲中心,人和,68,0,188,0,4.2,23.341022,113.30212
健乐盲人按摩,人和,48,0,90,0,4.4,23.341965,113.30262
金龙湾休闲会所,人和,293,0,329,0,2.9,23.343254,113.30026
后宫沐足,人和,108,0,200,0,3.3,23.341951,113.30148
新地休闲中心,人和,217,0,169,0,2.7,23.343369,113.30166
好旺角沐足养生会所,人和,560,0,150,0,4.4,23.337545,113.30579
名馆KTV,人和,230,0,72,0,3.7,23.343458,113.30157
妙手推拿,人和,175,0,80,0,4.5,23.342054,113.30409
青云棋牌室,人和,562,0,50,0,-1,23.337528,113.30579
嘉成轩,人和,599,0,500,0,4,23.337917,113.306786
浅水湾养生会馆,季华园,55,0,77,0,3.9,23.013266,113.11538
安然纳米汗蒸馆(季华园店),季华园,129,0,56,0,3.9,23.013338,113.116234
皇庭国际俱乐部,季华园,865,0,1000,0,3.5,23.012184,113.10666
新满意足,季华园,441,0,218,0,3.8,23.01372,113.1193
云顶天境,季华园,595,0,189,0,3.7,23.007622,113.11379
丽日沐足中心,季华园,989,0,85,0,4.1,23.004162,113.117195
金怡休闲会所,季华园,942,0,99,0,3.8,23.016024,113.12363
福生圆(佛山季华店),季华园,702,0,120,0,3.9,23.017956,113.11105
中泰盲人传统按摩院,季华园,914,0,63,0,4.6,23.01993,113.11961
鸿胜堂,季华园,928,0,59,0,4.4,23.020452,113.11883
安然纳米汗蒸馆(惠景城店),季华园,648,0,156,0,3,23.007183,113.11357
帝王休闲中心,南桂路,513,0,178,0,3.3,23.041334,113.16539
童康堂,南桂路,148,0,93,0,-1,23.041595,113.160126
芭迪雅足浴城桂澜店,南桂路,525,0,78,0,2.6,23.035622,113.16117
同乐歌舞厅,南桂路,517,0,63,0,-1,23.035938,113.16224
新自然养生会馆,南桂路,630,0,88,0,4.1,23.03485,113.1622
怡康盲人按摩中心,南桂路,624,0,55,0,4.7,23.034912,113.16219
康泰盲人推拿,南桂路,860,0,70,0,-1,23.034716,113.15468
妙手扶正养生馆,南桂路,792,0,100,0,-1,23.046333,113.15637
维景水疗会,南村万博,958,0,158,0,2.7,23.016726,113.34814
御足阁,南村万博,932,0,78,0,3.7,23.015842,113.347565
绿然养生会所,南村万博,871,0,105,0,4.3,23.002726,113.35624
好青松盲人推拿中心,南村万博,857,0,60,0,4.5,23.002697,113.35405
得悦休闲阁,鹤洞,603,0,128,0,3.3,23.07725,113.2405
广州UA花城汇影院,体育西路,622,0,56,0,4.1,23.132187,113.331276
喻足轩,体育西路,166,0,65,0,4,23.136065,113.32936
飞扬电影城(正佳店),体育西路,608,0,57,0,3.8,23.138704,113.33366
安然纳米汗蒸馆(体育西店),体育西路,65,0,58,0,4.5,23.137373,113.327614
梦之桥休闲中心,体育西路,417,0,65,0,4.7,23.135767,113.32414
广州金逸国际影城(维家思店),体育西路,907,0,55,0,4.3,23.130981,113.334114
保元堂,体育西路,176,0,78,0,4.4,23.135412,113.32749
御都SPA休闲会所,体育西路,808,3,386,2.6,3.9,23.142708,113.332825
金瑶池,体育西路,729,0,123,0,4.1,23.13597,113.33509
山林间健康养生会所,体育西路,403,0,80,0,3.5,23.134018,113.32565
水汇国际休闲会所,体育西路,973,0,332,0,3.6,23.129568,113.32285
名豪盛会量贩KTV,体育西路,322,0,167,0,3.5,23.139353,113.32631
天水伊人,体育西路,617,0,172,0,5,23.138884,113.33367
子午中医养生馆,体育西路,358,0,73,0,4.2,23.134848,113.33071
优昊家族(时尚天河店),体育西路,527,0,52,0,4.5,23.139542,113.33232
皇家轩尼诗俱乐部,体育西路,595,0,200,0,4,23.140657,113.32386
一舞爵士汇,体育西路,684,0,2042,0,4.8,23.134914,113.33435
恒大院线,体育西路,751,0,137,0,-1,23.132713,113.33378
宇星盲人中医推拿,体育西路,926,0,72,0,4.3,23.136692,113.33708
御足堂广天店,体育西路,959,0,75,0,3.9,23.133175,113.33648
丽影盛会量贩式KTV,客村,84,2.6,56,3,3.6,23.101645,113.32646
喜康盲人按摩,客村,123,0,64,0,4.7,23.102213,113.32592
新乐轩水会,客村,922,0,211,0,3.8,23.096882,113.334114
足道乐休闲中心,客村,603,0,78,0,2.5,23.102837,113.32127
永安堂盲人按摩,客村,246,0,57,0,4.4,23.101503,113.32943
坚真休闲中心,客村,999,0,188,0,2.9,23.093145,113.32648
御足轩休闲馆,客村,703,0,130,0,4,23.100574,113.333786
手心足·养生馆,客村,401,0,55,0,4.4,23.10566,113.32785
德馨阁,客村,883,0,50,0,4.3,23.096357,113.32116
和顺堂,客村,925,0,108,0,4.4,23.106667,113.31954
海健盲人按摩,客村,711,0,50,0,5,23.101328,113.32021
名星会量贩式KTV,洛溪,303,0,245,0,4,23.049334,113.30818
健桥盲人按摩,洛溪,179,0,91,0,4.8,23.049942,113.303604
尚雅荟汗蒸养生馆,洛溪,153,0,124,0,4.3,23.050507,113.30445
阳光沐足城,洛溪,572,0,108,0,2.7,23.045855,113.309364
权健秘方养生会所,洛溪,231,0,88,0,4.5,23.050976,113.30386
福兴盲人推拿,洛溪,238,0,60,0,4.3,23.051,113.30378
同辉棋牌,洛溪,295,0,260,0,3,23.048883,113.30806
华康按摩,洛溪,407,0,60,0,4,23.04748,113.30866
嘉泉休闲会所,洛溪,983,0,152,0,3.2,23.045153,113.3137
泽道经络养生,洛溪,290,0,74,0,-1,23.047085,113.306694
广州UA花城汇影院,妇儿中心,434,0,56,0,4.1,23.132187,113.331276
花城广场,妇儿中心,854,0,140,0,4.7,23.120588,113.331055
广州大剧院,妇儿中心,844,0,298,0,4.7,23.121054,113.32866
广州金逸国际影城(维家思店),妇儿中心,422,0,55,0,4.3,23.130981,113.334114
水汇国际休闲会所,妇儿中心,866,0,332,0,3.6,23.129568,113.32285
康逸居沐足推拿(花城大道店),妇儿中心,716,0,143,0,3.7,23.12474,113.325356
金瑶池,妇儿中心,942,0,123,0,4.1,23.13597,113.33509
芭黎晚香私人形象定制,妇儿中心,487,0,348,0,-1,23.12538,113.33479
喻足轩,妇儿中心,886,0,65,0,4,23.136065,113.32936
御足堂广天店,妇儿中心,765,0,75,0,3.9,23.133175,113.33648
慧足轩大型休闲中心,妇儿中心,703,0,80,0,4.2,23.125065,113.32529
山林间健康养生会所,妇儿中心,855,0,80,0,3.5,23.134018,113.32565
保元堂,妇儿中心,880,0,78,0,4.4,23.135412,113.32749
润元堂,妇儿中心,916,0,132,0,4,23.12588,113.33979
子午中医养生馆,妇儿中心,732,0,73,0,4.2,23.134848,113.33071
恒大院线,妇儿中心,558,0,137,0,-1,23.132713,113.33378
一舞爵士汇,妇儿中心,805,0,2042,0,4.8,23.134914,113.33435
沐谷休闲会所,大石,381,0,83,0,2.7,23.02025,113.32695
金玉泉沐足休闲中心,大石,715,0,68,0,4.4,23.026566,113.32194
金爵水疗,大石,638,0,280,0,2.6,23.028044,113.32424
维加斯休闲会,大石,891,0,214,0,3.1,23.01615,113.33152
碧缘轩休闲中心,大石,451,0,66,0,4,23.020716,113.3249
悦色沐足,大石,959,0,100,0,3.4,23.01979,113.31963
万盛名家酒店-沐足桑拿,大石,949,0,60,0,1,23.018108,113.32091
碧缘轩养生堂,大石,806,0,66,0,1,23.016945,113.33143
成鹏休闲中心,中山八,371,0,200,0,2.5,23.134396,113.240616
良子沐足推拿,中山八,629,0,68,0,4.5,23.1323,113.2455
岭南会休闲中心,中山八,704,0,80,0,3.7,23.125591,113.23631
九九众康中医养生(中山八分店),中山八,577,0,98,0,4.3,23.13007,113.24496
泺乐婴儿生活馆,中山八,644,0,568,0,4.1,23.128473,113.245
渔人码头钓虾场,中山八,936,0,60,0,3.9,23.133755,113.23071
易嘉休闲会所,钟村,886,0,88,0,3.8,22.984179,113.32301
新港成人之美成人用品店（番禺分店）,钟村,958,0,86,0,1,22.983591,113.321815
威尼斯国际水汇,江夏,827,0,280,0,3.2,23.224009,113.2937
江美休闲会所,江夏,666,0,350,0,2.2,23.213402,113.28496
尚美足道生活馆,江夏,867,0,80,0,4.4,23.211044,113.29428
维加斯会所,江夏,875,0,120,0,2.9,23.211872,113.295555
安然纳米汗蒸馆(江夏店),江夏,499,0,68,0,4.6,23.21378,113.28702
圆梦高歌,江夏,710,0,108,0,-1,23.212982,113.28481
得悦休闲阁,坑口,834,0,128,0,3.3,23.07725,113.2405
佰音KTV,潭村,560,0,51,0,3.9,23.128069,113.351906
尚水国际水疗会馆,潭村,554,0,218,0,3.8,23.127989,113.35176
在水一方至尊国际休闲会所,潭村,910,0,155,0,3.7,23.129877,113.34764
柏高沐足,潭村,768,0,68,0,4,23.126022,113.35936
Gate关真人密室逃脱(员村店),潭村,976,0,58,0,4.6,23.128899,113.359695
活力无限KTV(北京路店),北京路,235,0,61,0,3.9,23.127003,113.27603
Cocok,北京路,396,0,50,0,4.4,23.121426,113.2772
南方剧院,北京路,668,0,50,0,4.2,23.129725,113.27254
风吕足道休闲中心,北京路,283,0,101,0,3.8,23.127258,113.27535
唐潮棋牌,北京路,341,0,50,0,3.3,23.125984,113.273346
银海KTV,北京路,578,0,75,0,4.5,23.121895,113.28107
沐足城,北京路,335,0,68,0,-1,23.126305,113.2794
小朱沐足馆(北京路店),北京路,284,0,89,0,4.3,23.127487,113.27645
P-PASS派歌量贩式KTV,北京路,865,0,65,0,4.5,23.121454,113.28405
I do 烘焙坊(文明路店),北京路,769,0,63,0,4.1,23.129412,113.28222
嘉年华芬兰馆,北京路,853,0,328,0,4.4,23.127851,113.2842
真精彩新派桑拿菜,北京路,603,0,58,0,4.2,23.13036,113.27669
平步青云沐足堂,北京路,815,0,135,0,4.5,23.122515,113.284004
启悦沐足,北京路,857,0,198,0,3.5,23.124104,113.26814
逃出广州,北京路,293,0,68,0,4,23.12757,113.27665
X先生密室,北京路,950,0,87,0,4.1,23.131378,113.27037
广州声工场录音棚(扬声影视),北京路,576,0,497,0,5,23.129707,113.27866
塔罗牌魔法屋,北京路,854,0,98,0,-1,23.132042,113.27331
谜室,北京路,385,0,53,0,-1,23.127342,113.27377
F276,北京路,593,0,164,0,4.4,23.121574,113.281
K歌王量贩式KTV(天河东路店),石牌桥,437,2.8,67,3.1,4.1,23.142649,113.339745
飞扬电影城(正佳店),石牌桥,465,0,57,0,3.8,23.138704,113.33366
国德国际大酒店-水疗桑拿馆,石牌桥,316,0,500,0,3.8,23.141806,113.33861
世外桃源至尊国际休闲会所,石牌桥,314,0,368,0,3.7,23.141787,113.33861
金瑶池,石牌桥,461,0,123,0,4.1,23.13597,113.33509
广州金逸国际影城(维家思店),石牌桥,982,0,55,0,4.3,23.130981,113.334114
御都SPA休闲会所,石牌桥,688,3,386,2.6,3.9,23.142708,113.332825
嘉年华桑拿,石牌桥,832,0,406,0,3.1,23.134438,113.344666
宇星盲人中医推拿,石牌桥,278,0,72,0,4.3,23.136692,113.33708
御都桑拿,石牌桥,927,0,269,0,4.2,23.131964,113.3431
天水伊人,石牌桥,463,0,172,0,5,23.138884,113.33367
广州野战拓展,石牌桥,248,0,125,0,5,23.14015,113.33613
道家归真养生堂,石牌桥,253,0,238,0,4,23.137173,113.33669
华侨友谊酒店懂生沐足中心,石牌桥,275,0,131,0,3.4,23.137096,113.33995
御足堂广天店,石牌桥,669,0,75,0,3.9,23.133175,113.33648
LAVISKI,石牌桥,642,0,87,0,5,23.14474,113.33873
喻足轩,石牌桥,960,0,65,0,4,23.136065,113.32936
嘉逸国际酒店-沐足与推拿中心,石牌桥,909,0,70,0,-1,23.146582,113.34148
益健棋牌推拿,石牌桥,481,0,60,0,4.7,23.134722,113.33904
威尔斯国际(商务)娱乐会所,石牌桥,699,0,65,0,4.3,23.144674,113.33529
飞龙桑拿,鹭江,153,0,200,0,3.1,23.101477,113.31326
名城贵足,鹭江,812,0,161,0,4.3,23.108555,113.31619
足道乐休闲中心,鹭江,685,0,78,0,2.5,23.102837,113.32127
德馨阁,鹭江,860,0,50,0,4.3,23.096357,113.32116
和顺堂,鹭江,765,0,108,0,4.4,23.106667,113.31954
龙城推拿浴药沐足,鹭江,989,0,300,0,2.9,23.097778,113.30591
德林堂经络养生馆,鹭江,573,0,67,0,4.1,23.097612,113.31859
祝安盲人按摩院,鹭江,787,0,50,0,4.3,23.108324,113.31328
海健盲人按摩,鹭江,558,0,50,0,5,23.101328,113.32021
新珠江大酒店-休闲会所,鹭江,811,0,566,0,4,23.108662,113.31503
广州加洲影院,新港东,954,0,100,0,3.6,23.110558,113.35711
广州太古仓电影库,沙园,799,0,80,0,1,23.095448,113.25919
泰殿水会,沙园,539,0,309,0,3.4,23.090258,113.26909
翠逸阁足浴中心,沙园,321,0,55,0,5,23.09687,113.26905
金城桑拿,沙园,867,0,318,0,3.6,23.096865,113.275116
足绿阁沐足,沙园,675,0,80,0,4.1,23.097921,113.27257
逸之泉沐足休闲中心,沙园,902,0,65,0,4.1,23.102673,113.26531
盲人推拿,沙园,321,0,80,0,5,23.092031,113.26576
吉利盲人按摩,沙园,453,0,55,0,4.5,23.098776,113.26703
百莲凯(昌岗中路),沙园,907,0,113,0,3,23.091846,113.275276
金逸桑拿(广新路),文冲,522,0,250,0,2.5,23.104809,113.47596
水悦休闲会所,文冲,741,0,138,0,3.7,23.106585,113.46897
皇马俱乐部,文冲,826,0,115,0,4.5,23.102179,113.477005
龙城水疗会所,文冲,923,0,179,0,2.7,23.101858,113.47908
海上明珠,文冲,984,0,100,0,3.6,23.101301,113.47917
乐园沐足城,文冲,719,0,180,0,2.5,23.103014,113.47534
足悦沐足休闲中心,文冲,803,0,58,0,3,23.10638,113.46841
景运盲人按摩（黄埔店）,文冲,776,0,60,0,4,23.10964,113.4679
广州UA花城汇影院,体育中心南,857,0,56,0,4.1,23.132187,113.331276
飞扬电影城(正佳店),体育中心南,375,0,57,0,3.8,23.138704,113.33366
catwalk酒吧,体育中心南,947,0,100,0,4.3,23.147676,113.32657
御都SPA休闲会所,体育中心南,417,3,386,2.6,3.9,23.142708,113.332825
梦之桥休闲中心,体育中心南,766,0,65,0,4.7,23.135767,113.32414
国德国际大酒店-水疗桑拿馆,体育中心南,887,0,500,0,3.8,23.141806,113.33861
喻足轩,体育中心南,427,0,65,0,4,23.136065,113.32936
金瑶池,体育中心南,659,0,123,0,4.1,23.13597,113.33509
天水伊人,体育中心南,371,0,172,0,5,23.138884,113.33367
保元堂,体育中心南,563,0,78,0,4.4,23.135412,113.32749
世外桃源至尊国际休闲会所,体育中心南,887,0,368,0,3.7,23.141787,113.33861
名豪盛会量贩KTV,体育中心南,400,0,167,0,3.5,23.139353,113.32631
山林间健康养生会所,体育中心南,795,0,80,0,3.5,23.134018,113.32565
宇星盲人中医推拿,体育中心南,786,0,72,0,4.3,23.136692,113.33708
优昊家族(时尚天河店),体育中心南,220,0,52,0,4.5,23.139542,113.33232
安然纳米汗蒸馆(体育西店),体育中心南,379,0,58,0,4.5,23.137373,113.327614
伸适健(天河路店),体育中心南,534,0,138,0,3.8,23.1434,113.33369
子午中医养生馆,体育中心南,556,0,73,0,4.2,23.134848,113.33071
资元堂顶级休闲养生会所,体育中心南,833,0,90,0,3.7,23.147146,113.32841
富城休闲中心,体育中心南,879,0,300,0,1.9,23.147688,113.32914
成鹏休闲中心,滘口,393,0,200,0,2.5,23.134396,113.240616
良子沐足推拿,滘口,622,0,68,0,4.5,23.1323,113.2455
岭南会休闲中心,滘口,687,0,80,0,3.7,23.125591,113.23631
九九众康中医养生(中山八分店),滘口,559,0,98,0,4.3,23.13007,113.24496
泺乐婴儿生活馆,滘口,620,0,568,0,4.1,23.128473,113.245
渔人码头钓虾场,滘口,957,0,60,0,3.9,23.133755,113.23071
圣贤堂(诚安店),天平架,91,0,80,0,3.5,23.16484,113.32869
豪廷国际KTV,天平架,141,0,230,0,4.2,23.166407,113.32738
神州休闲会馆,天平架,160,0,1364,0,2.5,23.166681,113.32786
怡足坊,天平架,159,0,80,0,4.3,23.166674,113.327866
步云阁休闲会所,天平架,543,0,150,0,3.3,23.168257,113.32373
浅水湾休闲会所,天平架,904,0,95,0,3.9,23.157112,113.328255
金园商务休闲会馆,天平架,683,0,300,0,3,23.169703,113.32332
紫东湾会所,天平架,919,0,88,0,3.8,23.158264,113.32309
